,Country,Code,Population,GDP per Capita,Year,City,Sport,Discipline,Athlete,Gender,Event,Medal,Season
0,Afghanistan,AFG,32526562.0,594.323081219966,2008,Beijing,Taekwondo,Taekwondo,"NIKPAI, Rohullah",Men,- 58 KG,Bronze,Summer
1,Afghanistan,AFG,32526562.0,594.323081219966,2012,London,Taekwondo,Taekwondo,"NIKPAI, Rohullah",Men,58 - 68 KG,Bronze,Summer
2,Algeria,ALG,39666519.0,4206.03123244958,1984,Los Angeles,Boxing,Boxing,"ZAOUI, Mohamed",Men,71-75KG,Bronze,Summer
3,Algeria,ALG,39666519.0,4206.03123244958,1984,Los Angeles,Boxing,Boxing,"MOUSSA, Mustapha",Men,75 - 81KG (Light-Heavyweight),Bronze,Summer
4,Algeria,ALG,39666519.0,4206.03123244958,1992,Barcelona,Athletics,Athletics,"BOULMERKA, Hassiba",Women,1500M,Gold,Summer
5,Algeria,ALG,39666519.0,4206.03123244958,1992,Barcelona,Boxing,Boxing,"SOLTANI, Hocine",Men,54 - 57KG (Featherweight),Bronze,Summer
6,Algeria,ALG,39666519.0,4206.03123244958,1996,Atlanta,Athletics,Athletics,"MORCELI, Nourredine",Men,1500M,Gold,Summer
7,Algeria,ALG,39666519.0,4206.03123244958,1996,Atlanta,Boxing,Boxing,"SOLTANI, Hocine",Men,57 - 60KG (Lightweight),Gold,Summer
8,Algeria,ALG,39666519.0,4206.03123244958,1996,Atlanta,Boxing,Boxing,"BAHARI, Mohamed",Men,71-75KG,Bronze,Summer
9,Algeria,ALG,39666519.0,4206.03123244958,2000,Sydney,Athletics,Athletics,"MERAH-BENIDA, Nouria",Women,1500M,Gold,Summer
10,Algeria,ALG,39666519.0,4206.03123244958,2000,Sydney,Athletics,Athletics,"SAIDI-SIEF, Ali",Men,5000M,Silver,Summer
11,Algeria,ALG,39666519.0,4206.03123244958,2000,Sydney,Athletics,Athletics,"SAID GUERNI, Djabir",Men,800M,Bronze,Summer
12,Algeria,ALG,39666519.0,4206.03123244958,2000,Sydney,Athletics,Athletics,"HAMMAD, Abderrahmane",Men,High Jump,Bronze,Summer
13,Algeria,ALG,39666519.0,4206.03123244958,2000,Sydney,Boxing,Boxing,"ALLALOU, Mohamed",Men,60 - 63.5KG (Light-Welterweight),Bronze,Summer
14,Algeria,ALG,39666519.0,4206.03123244958,2008,Beijing,Judo,Judo,"HADDAD, Soraya",Women,48 - 52KG (Half-Lightweight),Bronze,Summer
15,Algeria,ALG,39666519.0,4206.03123244958,2008,Beijing,Judo,Judo,"BENIKHLEF, Amar",Men,81 - 90KG (Middleweight),Silver,Summer
16,Algeria,ALG,39666519.0,4206.03123244958,2012,London,Athletics,Athletics,"MAKHLOUFI, Taoufik",Men,1500M,Gold,Summer
17,Argentina,ARG,43416755.0,13431.8783398577,1924,Paris,Athletics,Athletics,"BRUNETO, Luis",Men,Triple Jump,Silver,Summer
18,Argentina,ARG,43416755.0,13431.8783398577,1924,Paris,Boxing,Boxing,"PORZIO, Alfredo",Men,+ 79.38KG (Heavyweight),Bronze,Summer
19,Argentina,ARG,43416755.0,13431.8783398577,1924,Paris,Boxing,Boxing,"QUARTUCCI, Pedro",Men,53.52 - 57.15KG (Featherweight),Bronze,Summer
20,Argentina,ARG,43416755.0,13431.8783398577,1924,Paris,Boxing,Boxing,"COPELLO, Alfredo",Men,57.15 - 61.24KG (Lightweight),Silver,Summer
21,Argentina,ARG,43416755.0,13431.8783398577,1924,Paris,Boxing,Boxing,"MENDEZ, Hector",Men,61.24 - 66.68KG (Welterweight),Silver,Summer
22,Argentina,ARG,43416755.0,13431.8783398577,1924,Paris,Polo,Polo,"KENNY, Arturo",Men,Polo,Gold,Summer
23,Argentina,ARG,43416755.0,13431.8783398577,1924,Paris,Polo,Polo,"MILES, Juan",Men,Polo,Gold,Summer
24,Argentina,ARG,43416755.0,13431.8783398577,1924,Paris,Polo,Polo,"NAYLOR, Guillermo",Men,Polo,Gold,Summer
25,Argentina,ARG,43416755.0,13431.8783398577,1924,Paris,Polo,Polo,"NELSON, Juan",Men,Polo,Gold,Summer
26,Argentina,ARG,43416755.0,13431.8783398577,1924,Paris,Polo,Polo,"PADILLA, Enrique",Men,Polo,Gold,Summer
27,Argentina,ARG,43416755.0,13431.8783398577,1924,Paris,Polo,Polo,"PENA, A.",Men,Polo,Gold,Summer
28,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Aquatics,Swimming,"ZORRILLA, Victoriano",Men,400M Freestyle,Gold,Summer
29,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Boxing,Boxing,"RODRIGUEZ JURADO, Arturo",Men,+ 79.38KG (Heavyweight),Gold,Summer
30,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Boxing,Boxing,"PERALTA, Victor",Men,53.52 - 57.15KG (Featherweight),Silver,Summer
31,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Boxing,Boxing,"LANDINI, Raul",Men,61.24 - 66.68KG (Welterweight),Silver,Summer
32,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Boxing,Boxing,"AVENDANO, Victor",Men,72.57 - 79.38KG (Light-Heavyweight),Gold,Summer
33,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Fencing,Fencing,"ANGANUZZI, Raul",Men,Foil Team,Bronze,Summer
34,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Fencing,Fencing,"CAMET, Carmelo F.",Men,Foil Team,Bronze,Summer
35,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Fencing,Fencing,"LARRAZ, Roberto",Men,Foil Team,Bronze,Summer
36,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Fencing,Fencing,"LUCCHETTI, Hector Pablo",Men,Foil Team,Bronze,Summer
37,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Fencing,Fencing,"LUCCHETTI, Luis J.",Men,Foil Team,Bronze,Summer
38,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"BIDOGLIO, Ludovico",Men,Football,Silver,Summer
39,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"BOSIO, Angel",Men,Football,Silver,Summer
40,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"CALANDRA, Saul H.",Men,Football,Silver,Summer
41,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"CARRICABERRY, Alfredo D.",Men,Football,Silver,Summer
42,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"CHERRO, Roberto",Men,Football,Silver,Summer
43,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"DIAZ, Octavio J.",Men,Football,Silver,Summer
44,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"EVARISTO, J.",Men,Football,Silver,Summer
45,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"FERREIRA, Manuel",Men,Football,Silver,Summer
46,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"GAINZARAIN, Enrique",Men,Football,Silver,Summer
47,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"GOMEZ, S. N.",Men,Football,Silver,Summer
48,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"HELMAN, A.",Men,Football,Silver,Summer
49,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"MEDICI, Angel Segundo",Men,Football,Silver,Summer
50,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"MONTI, Luis Felipe",Men,Football,Silver,Summer
51,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"OCHOA, P.",Men,Football,Silver,Summer
52,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"ORLANDINI, Rodolfo",Men,Football,Silver,Summer
53,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"ORSI, Raimundo B.",Men,Football,Silver,Summer
54,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"PATERNOSTER, Fernando",Men,Football,Silver,Summer
55,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"PERDUCCA, Feliciano Angel",Men,Football,Silver,Summer
56,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"PERINETTI, N.",Men,Football,Silver,Summer
57,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"TARASCONI, Domingo Alberto",Men,Football,Silver,Summer
58,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"WEIHMULLER, L. F.",Men,Football,Silver,Summer
59,Argentina,ARG,43416755.0,13431.8783398577,1928,Amsterdam,Football,Football,"ZUMELZU, A. B.",Men,Football,Silver,Summer
60,Argentina,ARG,43416755.0,13431.8783398577,1932,Los Angeles,Athletics,Athletics,"ZABALA, Juan Carlos",Men,Marathon,Gold,Summer
61,Argentina,ARG,43416755.0,13431.8783398577,1932,Los Angeles,Boxing,Boxing,"LOVELL, Alberto Santiago",Men,+ 79.38KG (Heavyweight),Gold,Summer
62,Argentina,ARG,43416755.0,13431.8783398577,1932,Los Angeles,Boxing,Boxing,"ROBLEDO, Carmelo Ambrosio",Men,54 - 57.15KG (Featherweight),Gold,Summer
63,Argentina,ARG,43416755.0,13431.8783398577,1932,Los Angeles,Boxing,Boxing,"AZAR, Amado",Men,66.68 - 72.57KG (Middleweight),Silver,Summer
64,Argentina,ARG,43416755.0,13431.8783398577,1936,Berlin,Aquatics,Swimming,"CAMPBELL, Jeanette Morven",Women,100M Freestyle,Silver,Summer
65,Argentina,ARG,43416755.0,13431.8783398577,1936,Berlin,Boxing,Boxing,"LOVELL, Jose Guillermo",Men,+ 79.38KG (Heavyweight),Silver,Summer
66,Argentina,ARG,43416755.0,13431.8783398577,1936,Berlin,Boxing,Boxing,"CASANOVAS, Oscar",Men,54 - 57.15KG (Featherweight),Gold,Summer
67,Argentina,ARG,43416755.0,13431.8783398577,1936,Berlin,Boxing,Boxing,"VILLAREAL, Raul Vicente",Men,66.68 - 72.57KG (Middleweight),Bronze,Summer
68,Argentina,ARG,43416755.0,13431.8783398577,1936,Berlin,Boxing,Boxing,"RISIGLIONE, Francisco",Men,72.57 - 79.38KG (Light-Heavyweight),Bronze,Summer
69,Argentina,ARG,43416755.0,13431.8783398577,1936,Berlin,Polo,Polo,"ANDRADA, Manuel",Men,Polo,Gold,Summer
70,Argentina,ARG,43416755.0,13431.8783398577,1936,Berlin,Polo,Polo,"CAVANAGH, Roberto",Men,Polo,Gold,Summer
71,Argentina,ARG,43416755.0,13431.8783398577,1936,Berlin,Polo,Polo,"DUGGAN, Luis J.",Men,Polo,Gold,Summer
72,Argentina,ARG,43416755.0,13431.8783398577,1936,Berlin,Polo,Polo,"GAZZOTTI, Andres",Men,Polo,Gold,Summer
73,Argentina,ARG,43416755.0,13431.8783398577,1936,Berlin,Rowing,Rowing,"CURATELLA, Julio Pedro",Men,Coxless Pair (2-),Bronze,Summer
74,Argentina,ARG,43416755.0,13431.8783398577,1936,Berlin,Rowing,Rowing,"PODESTA, Horacio",Men,Coxless Pair (2-),Bronze,Summer
75,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Athletics,Athletics,"SIMONETTO DE PORTELA, Noemi",Women,Long Jump,Silver,Summer
76,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Athletics,Athletics,"CABRERA, Delfo",Men,Marathon,Gold,Summer
77,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Boxing,Boxing,"PEREZ, Pascual Nicolas",Men,- 51KG (Flyweight),Gold,Summer
78,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Boxing,Boxing,"IGLESIAS, Rafael",Men,+ 80KG (Heavyweight),Gold,Summer
79,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Boxing,Boxing,"CIA, Mauro",Men,73 - 80KG (Light-Heavyweight),Bronze,Summer
80,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Sailing,Sailing,"HOMP, Emilio C.",Men,6M,Silver,Summer
81,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Sailing,Sailing,"RIVADEMAR, Rodolfo",Men,6M,Silver,Summer
82,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Sailing,Sailing,"RODRIGUEZ DE LA TORRE, Rufino",Men,6M,Silver,Summer
83,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Sailing,Sailing,"SIEBURGER JR., Enrique Conrado",Men,6M,Silver,Summer
84,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Sailing,Sailing,"SIEBURGER SR., Enrique Conrado",Men,6M,Silver,Summer
85,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Sailing,Sailing,"SIEBURGER, Julio Christian",Men,6M,Silver,Summer
86,Argentina,ARG,43416755.0,13431.8783398577,1948,London,Shooting,Shooting,"DIAZ SAENZ VALIENTE, Carlos Enrique",Men,25M Rapid Fire Pistol (60 Shots),Silver,Summer
87,Argentina,ARG,43416755.0,13431.8783398577,1952,Helsinki,Athletics,Athletics,"GORNO, Reinaldo",Men,Marathon,Silver,Summer
88,Argentina,ARG,43416755.0,13431.8783398577,1952,Helsinki,Boxing,Boxing,"HERRERA, Eladio Oscar",Men,67 - 71KG (Light-Middleweight),Bronze,Summer
89,Argentina,ARG,43416755.0,13431.8783398577,1952,Helsinki,Boxing,Boxing,"PACENZA, Antonio",Men,75 - 81KG (Light-Heavyweight),Silver,Summer
90,Argentina,ARG,43416755.0,13431.8783398577,1952,Helsinki,Rowing,Rowing,"CAPPOZZO, Tranquilo",Men,Double Sculls (2X),Gold,Summer
91,Argentina,ARG,43416755.0,13431.8783398577,1952,Helsinki,Rowing,Rowing,"GUERRERO, Eduardo",Men,Double Sculls (2X),Gold,Summer
92,Argentina,ARG,43416755.0,13431.8783398577,1952,Helsinki,Weightlifting,Weightlifting,"SELVETTI, Humberto",Men,"+ 90KG, Total (Heavyweight)",Bronze,Summer
93,Argentina,ARG,43416755.0,13431.8783398577,1956,Melbourne / Stockholm,Boxing,Boxing,"ZALAZAR, Victor",Men,71-75KG,Bronze,Summer
94,Argentina,ARG,43416755.0,13431.8783398577,1956,Melbourne / Stockholm,Weightlifting,Weightlifting,"SELVETTI, Humberto",Men,"+ 90KG, Total (Heavyweight)",Silver,Summer
95,Argentina,ARG,43416755.0,13431.8783398577,1960,Rome,Boxing,Boxing,"LAUDONIO, Abel Ricardo",Men,57 - 60KG (Lightweight),Bronze,Summer
96,Argentina,ARG,43416755.0,13431.8783398577,1960,Rome,Sailing,Sailing,"CALEGARIS, Hector",Men,Dragon,Silver,Summer
97,Argentina,ARG,43416755.0,13431.8783398577,1960,Rome,Sailing,Sailing,"DEL RIO SALAS, Jorge Alberto",Men,Dragon,Silver,Summer
98,Argentina,ARG,43416755.0,13431.8783398577,1960,Rome,Sailing,Sailing,"SALAS CHAVES, Jorge Alberto",Men,Dragon,Silver,Summer
99,Argentina,ARG,43416755.0,13431.8783398577,1964,Tokyo,Equestrian,Eventing,"MORATORIO, Carlos Alberto",Men,Individual,Silver,Summer
100,Argentina,ARG,43416755.0,13431.8783398577,1968,Mexico,Boxing,Boxing,"GUILOTTI GONZALEZ, Mario",Men,63.5 - 67KG (Welterweight),Bronze,Summer
101,Argentina,ARG,43416755.0,13431.8783398577,1968,Mexico,Rowing,Rowing,"DEMIDDI, Alberto",Men,Single Sculls (1X),Bronze,Summer
102,Argentina,ARG,43416755.0,13431.8783398577,1972,Munich,Rowing,Rowing,"DEMIDDI, Alberto",Men,Single Sculls (1X),Silver,Summer
103,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Tennis,Tennis,"SABATINI, Gabriela",Women,Singles,Silver,Summer
104,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"CASTELLANI, Daniel Jorge",Men,Volleyball,Bronze,Summer
105,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"COLLA, Daniel M.",Men,Volleyball,Bronze,Summer
106,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"CONTE, Hugo Nestor",Men,Volleyball,Bronze,Summer
107,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"CUMINETTI, Juan Carlos",Men,Volleyball,Bronze,Summer
108,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"DE PALMA, Esteban",Men,Volleyball,Bronze,Summer
109,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"DIZ, Alejandro",Men,Volleyball,Bronze,Summer
110,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"KANTOR, Waldo Ariel",Men,Volleyball,Bronze,Summer
111,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"MARTINEZ, Esteban Eduardo",Men,Volleyball,Bronze,Summer
112,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"QUIROGA, Raul Nicolas",Men,Volleyball,Bronze,Summer
113,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"URIARTE, Jon Emili",Men,Volleyball,Bronze,Summer
114,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"WEBER, Carlos",Men,Volleyball,Bronze,Summer
115,Argentina,ARG,43416755.0,13431.8783398577,1988,Seoul,Volleyball,Volleyball,"ZULIANELLO, Claudio F.",Men,Volleyball,Bronze,Summer
116,Argentina,ARG,43416755.0,13431.8783398577,1992,Barcelona,Tennis,Tennis,"FRANA, Javier",Men,Doubles,Bronze,Summer
117,Argentina,ARG,43416755.0,13431.8783398577,1992,Barcelona,Tennis,Tennis,"MINIUSSI, Christian Carlos",Men,Doubles,Bronze,Summer
118,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Boxing,Boxing,"CHACON, Pablo",Men,54 - 57KG (Featherweight),Bronze,Summer
119,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"ALMEYDA, Matias",Men,Football,Silver,Summer
120,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"AYALA, Roberto",Men,Football,Silver,Summer
121,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"BASSEDAS, Christian",Men,Football,Silver,Summer
122,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"BOSSIO, Carlos",Men,Football,Silver,Summer
123,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"CAVALLERO, Pablo",Men,Football,Silver,Summer
124,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"CHAMOT, Jose Antonio",Men,Football,Silver,Summer
125,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"CRESPO, Hernan",Men,Football,Silver,Summer
126,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"DELGADO, Marcelo",Men,Football,Silver,Summer
127,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"GALLARDO, Marcelo",Men,Football,Silver,Summer
128,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"LOPEZ, Claudio",Men,Football,Silver,Summer
129,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"LOPEZ, Gustavo",Men,Football,Silver,Summer
130,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"MORALES, Hugo",Men,Football,Silver,Summer
131,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"ORTEGA, Ariel",Men,Football,Silver,Summer
132,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"PAZ, Pablo",Men,Football,Silver,Summer
133,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"PINEDA, Hector",Men,Football,Silver,Summer
134,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"SENSINI, Roberto",Men,Football,Silver,Summer
135,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"SIMEONE, Diego",Men,Football,Silver,Summer
136,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Football,Football,"ZANETTI, Javier",Men,Football,Silver,Summer
137,Argentina,ARG,43416755.0,13431.8783398577,1996,Atlanta,Sailing,Sailing,"ESPINOLA, Carlos",Men,Board (Mistral),Silver,Summer
138,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"AICEGA, Magdalena",Women,Hockey,Silver,Summer
139,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"ANTONISKA, Mariela",Women,Hockey,Silver,Summer
140,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"ARRONDO, Ines",Women,Hockey,Silver,Summer
141,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"AYMAR, Luciana",Women,Hockey,Silver,Summer
142,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"FERRARI, Maria Paz",Women,Hockey,Silver,Summer
143,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"GAMBERO, Ana",Women,Hockey,Silver,Summer
144,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"GARCIA, Agustina",Women,Hockey,Silver,Summer
145,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"HERNANDEZ, Maria de la Paz",Women,Hockey,Silver,Summer
146,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"MAIZTEGUI, Laura",Women,Hockey,Silver,Summer
147,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"MARGALOT, Mercedes",Women,Hockey,Silver,Summer
148,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"MASOTTA, Paula Karina",Women,Hockey,Silver,Summer
149,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"ONETO, Vanina Paula",Women,Hockey,Silver,Summer
150,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"RIMOLDI PUIG, Jorgelina",Women,Hockey,Silver,Summer
151,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"ROGNONI, Maria Cecilia",Women,Hockey,Silver,Summer
152,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"STEPNIK, Ayelen Iara",Women,Hockey,Silver,Summer
153,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Hockey,Hockey,"VUKOJICIC, Paola",Women,Hockey,Silver,Summer
154,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Sailing,Sailing,"CONTE, Javier",Men,470 - Two Person Dinghy,Bronze,Summer
155,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Sailing,Sailing,"DE LA FUENTE, Juan",Men,470 - Two Person Dinghy,Bronze,Summer
156,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Sailing,Sailing,"ESPINOLA, Carlos",Men,Board (Mistral),Silver,Summer
157,Argentina,ARG,43416755.0,13431.8783398577,2000,Sydney,Sailing,Sailing,"AMATO, Serena",Women,Single-Handed Dinghy (Europe),Bronze,Summer
158,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Aquatics,Swimming,"BARDACH, Georgina",Women,400M Individual Medley,Bronze,Summer
159,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"DELFINO, Carlos Francisco",Men,Basketball,Gold,Summer
160,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"FERNANDEZ, Gabriel Diego",Men,Basketball,Gold,Summer
161,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"GINOBILI, Emanuel David",Men,Basketball,Gold,Summer
162,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"GUTIERREZ, Leonardo Martin",Men,Basketball,Gold,Summer
163,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"HERRMANN, Walter",Men,Basketball,Gold,Summer
164,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"MONTECCHIA, Alejandro Ariel",Men,Basketball,Gold,Summer
165,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"NOCIONI, Andres Marcelo",Men,Basketball,Gold,Summer
166,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"OBERTO, Fabricio",Men,Basketball,Gold,Summer
167,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"SANCHEZ, Juan Ignacio",Men,Basketball,Gold,Summer
168,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"SCOLA, Luis Alberto",Men,Basketball,Gold,Summer
169,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"SCONOCHINI, Hugo Ariel",Men,Basketball,Gold,Summer
170,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Basketball,Basketball,"WOLKOWYSKI, Ruben",Men,Basketball,Gold,Summer
171,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"AYALA, Roberto",Men,Football,Gold,Summer
172,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"BURDISSO, Nicolas",Men,Football,Gold,Summer
173,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"COLOCCINI, Fabricio",Men,Football,Gold,Summer
174,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"D ALESSANDRO, Andres",Men,Football,Gold,Summer
175,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"DELGADO, Cesar",Men,Football,Gold,Summer
176,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"GONZALEZ, Cristian",Men,Football,Gold,Summer
177,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"GONZALEZ, Luis",Men,Football,Gold,Summer
178,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"HEINZE, Gabriel",Men,Football,Gold,Summer
179,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"LUX, German",Men,Football,Gold,Summer
180,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"MASCHERANO, Javier",Men,Football,Gold,Summer
181,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"MEDINA, Nicolas",Men,Football,Gold,Summer
182,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"RODRIGUEZ, Clemente Juan",Men,Football,Gold,Summer
183,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"SAVIOLA, Javier",Men,Football,Gold,Summer
184,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Football,Football,"TEVEZ, Carlos",Men,Football,Gold,Summer
185,Argentina,ARG,43416755.0,13431.8783398577,2004,Athens,Hockey,Hockey,"AICEGA, Magdalena",Women,Hockey,Bronze,Summer
